79	986134539	2069577	1	0	0	0	0	0	4	0
80	986134618	79	0	1	0	0	0	0	0	4
81	986393762	259144	4	0	0	0	0	0	14	0
82	987000586	606824	0	0	1	0	0	0	0	0
83	987779676	779090	0	0	1	0	0	0	0	0
84	988031702	252026	1	0	0	0	0	0	3	0
85	988034840	3138	1	0	0	0	0	0	5	0
86	988107133	72293	0	0	0	0	0	0	0	0
87	988108526	1393	0	0	0	0	0	1	0	0
88	988113459	4933	0	0	0	0	0	0	0	0
89	988194645	81186	0	0	0	0	0	0	0	0
90	988291057	96412	0	0	0	0	0	0	0	0
91	988647672	356615	0	0	4	0	0	0	0	0
92	990795743	2148071	0	0	3	3	0	0	0	0
93	991305254	509511	0	11	0	0	11	3	0	64
94	991822980	517726	1	2	0	0	1	2	8	10
95	991908696	85716	0	0	0	0	1	0	0	0
96	991993890	85194	2	0	0	0	0	0	10	0
97	992004959	11069	0	0	0	1	0	0	0	0
98	992183668	178709	0	1	0	0	0	0	0	8
99	992364239	180571	0	0	0	0	0	1	0	0
100	992436446	72207	0	0	0	0	0	1	0	0
101	992873890	437444	0	0	0	0	0	0	0	0
102	992965256	91366	1	0	1	0	0	3	3	0
103	992978766	13510	0	0	0	0	0	0	0	0
104	993134484	155718	0	0	0	0	0	0	0	0
105	993563808	429324	0	0	0	0	0	0	0	0
106	994943405	1379597	0	0	0	0	0	0	0	0
107	995461582	518177	0	0	0	0	0	0	0	0
108	995466236	4654	0	0	0	0	2	0	0	0
109	996178031	711795	4	1	15	23	4	0	16	2
110	997976256	1798225	0	0	0	0	1	0	0	0
111	998388402	412146	0	0	0	0	1	0	0	0
112	999782351	1393949	0	0	0	0	0	0	0	0
113	1000125543	343192	0	0	0	0	0	0	0	0
114	1002284295	2158752	0	0	0	0	0	0	0	0
115	1002642263	357968	0	0	0	0	2	0	0	0
116	1002718112	75849	0	0	1	0	0	0	0	0
117	1002812389	94277	1	1	0	0	0	0	6	7
118	1002812796	407	0	0	0	0	0	0	0	0
119	1002813906	1110	1	1	0	0	0	0	6	6
120	1005152318	2338412	0	0	0	0	0	0	0	0
121	1005219709	67391	0	0	0	0	4	0	0	0
122	1005223831	4122	0	0	0	0	0	0	0	0
123	1005307928	84097	0	0	1	1	10	0	0	0
124	1005308195	267	0	0	0	0	0	0	0	0
125	1007977710	2669515	0	0	0	0	0	0	0	0
126	1010853154	2875444	1	0	0	0	0	0	9	0
127	1011026240	173086	0	2	1	0	0	0	0	5
128	1011174692	148452	0	0	0	0	1	0	0	0
129	1011177488	2796	0	0	0	0	2	0	0	0
130	1011179921	2433	0	0	0	0	0	0	0	0
131	1011627976	448055	0	0	1	0	0	0	0	0
132	1012754820	1126844	6	0	0	0	0	0	24	0
133	1012755053	233	12	16	50	44	10	0	79	96
134	1013102348	347295	0	0	0	0	0	0	0	0
135	1013106596	4248	0	0	0	1	0	0	0	0
136	1014893812	1787216	0	0	0	0	1	0	0	0
137	1015338408	444596	0	0	0	0	0	0	0	0
138	1015855193	516785	0	0	1	0	0	0	0	0
139	1018258083	2402890	0	0	0	0	1	0	0	0
140	1018359373	101290	0	0	0	0	1	0	0	0
141	1018534528	175155	0	0	1	0	0	0	0	0
142	1018540737	6209	0	0	0	0	0	0	0	0
143	1019570277	1029540	1	0	0	0	0	0	11	0
144	1019833400	263123	0	0	0	0	0	0	0	0
145	1020259418	426018	0	0	0	0	0	0	0	0
146	1025197235	4937817	7	0	0	0	0	0	33	0
147	1026223237	1026002	0	0	0	1	0	0	0	0
148	1027084963	861726	0	0	0	0	1	0	0	0
149	1027096066	11103	0	0	0	0	0	0	0	0
150	1028286044	1189978	0	0	0	2	0	0	0	0
151	1028293276	7232	0	0	1	1	0	0	0	0
152	1029332085	1038809	0	1	4	16	0	0	0	3
153	1029493266	161181	0	0	1	2	0	0	0	0
154	1031568833	2075567	0	0	0	0	0	0	0	0
155	1031588129	19296	0	0	1	1	0	0	0	0
156	1031589516	1387	0	0	1	1	0	0	0	0
157	1031849012	259496	0	2	0	1	0	0	0	13
158	1034248135	2399123	0	1	0	0	0	0	0	9
159	1034685946	437811	0	0	0	0	0	0	0	0
160	1035554394	868448	0	0	0	0	1	0	0	0
161	1036168411	614017	0	0	0	0	1	0	0	0
162	1036168681	270	0	0	0	0	2	0	0	0
163	1036663999	495318	0	0	0	0	2	0	0	0
164	1036681688	17689	0	0	0	0	0	0	0	0
165	1037195271	513583	0	0	2	0	0	0	0	0
166	1038242520	1047249	0	0	0	0	1	0	0	0
167	1039618190	1375670	0	0	2	0	0	0	0	0
168	1040223289	605099	0	0	2	3	0	0	0	0
169	1040639998	416709	0	0	0	0	0	0	0	0
170	1042205702	1565704	0	0	0	0	1	0	0	0
171	1042548059	342357	0	0	0	0	1	0	0	0
172	1042629663	81604	0	0	0	0	1	0	0	0
173	1042631031	1368	0	0	0	0	1	0	0	0
174	1043064164	433133	0	0	0	0	1	0	0	0
175	1043065932	1768	0	0	0	0	0	0	0	0
176	1043073227	7295	0	0	0	0	1	0	0	0
177	1043841383	768156	5	0	0	0	0	0	27	0
178	1044359313	517930	0	0	1	0	0	0	0	0
179	1044391884	32571	0	0	0	0	0	0	0	0
180	1044464754	72870	0	0	0	1	0	0	0	0
181	1045139073	674319	0	0	0	0	1	0	0	0
182	1045170209	31136	0	0	0	3	0	0	0	0
183	1045222365	52156	0	0	0	0	1	0	0	0
184	1045260370	38005	0	0	0	0	0	0	0	0
185	1045579074	318704	0	0	0	0	1	0	0	0
186	1045579190	116	0	0	0	0	1	0	0	0
187	1045743737	164547	0	0	0	0	1	0	0	0
188	1047635160	1891423	0	0	0	0	1	0	0	0
189	1047640617	5457	2	0	0	0	0	0	13	0
190	1048090859	450242	0	0	0	0	1	0	0	0
191	1049889618	1798759	1	0	0	2	1	0	4	0
192	1050058621	169003	0	0	0	0	0	0	0	0
193	1051018517	959896	0	0	0	0	1	0	0	0
194	1051694147	675630	0	0	0	0	0	0	0	0
195	1051719873	25726	2	0	0	0	0	0	8	0
196	1053509137	1789264	2	0	2	1	1	0	10	0
197	1053597227	88090	0	0	0	0	1	0	0	0
198	1054305572	708345	0	0	0	0	0	0	0	0
199	1055237042	931470	1	0	0	0	0	0	2	0
200	1057839350	2602308	0	0	0	0	1	0	0	0
201	1058189377	350027	1	0	0	0	0	0	4	0
202	1058259201	69824	0	0	1	0	0	0	0	0
203	1058356121	96920	0	0	0	0	1	0	0	0
204	1058366091	9970	0	0	0	0	1	1	0	0
205	1058453491	87400	0	0	0	0	1	0	0	0
206	1059149701	696210	0	4	41	39	0	0	0	28
207	1059151491	1790	0	0	7	7	0	0	0	0
208	1059153489	1998	3	0	0	0	0	0	17	0
209	1059395994	242505	1	0	1	3	0	0	4	0
210	1059408285	12291	0	0	27	27	0	1	0	0
211	1059472225	63940	0	0	0	0	1	0	0	0
212	1059482069	9844	0	0	2	4	0	0	0	0
213	1059482361	292	0	0	0	0	0	0	0	0
214	1059483224	863	0	0	3	3	0	0	0	0
215	1059484490	1266	0	0	1	1	0	0	0	0
216	1059484518	28	0	0	0	0	0	0	0	0
217	1059494438	9920	0	0	0	1	0	0	0	0
218	1059554190	59752	0	0	7	7	0	0	0	0
219	1059579598	25408	1	0	0	0	0	0	2	0
220	1059645238	65640	0	0	0	0	0	0	0	0
221	1059647624	2386	0	0	0	0	0	0	0	0
222	1059654608	6984	0	0	0	0	0	0	0	0
223	1060781980	1127372	0	0	1	1	0	0	0	0
224	1060795484	13504	0	0	0	0	0	0	0	0
225	1060859192	63708	0	0	4	4	0	0	0	0
226	1060952157	92965	5	6	0	0	0	0	19	25
227	1061298111	345954	2	0	0	5	0	0	16	0
228	1061397915	99804	2	2	1	1	0	0	7	7
229	1061895539	497624	0	0	1	0	0	2	0	0
230	1061909141	13602	0	0	8	0	0	0	0	0
231	1062408261	499120	0	0	0	0	0	0	0	0
232	1063619111	1210850	0	0	0	0	0	0	0	0
233	1063639796	20685	0	0	0	0	0	0	0	0
234	1063709861	70065	0	0	0	0	0	0	0	0
235	1063796543	86682	0	0	1	0	0	0	0	0
236	1063817272	20729	0	0	0	0	0	1	0	0
237	1064848957	1031685	0	0	0	0	0	0	0	0
238	1064849015	58	0	0	0	0	0	0	0	0
239	1064855606	6591	0	0	0	0	0	0	0	0
240	1065192491	336885	1	0	0	0	0	0	2	0
241	1065707925	515434	0	0	0	0	10	0	0	0
242	1069001586	3293661	2	0	0	0	0	0	10	0
243	1069178928	177342	9	14	66	56	10	1	42	63
244	1069763873	584945	0	0	0	0	0	0	0	0
245	1070889605	1125732	0	0	2	2	0	0	0	0
246	1073656202	2766597	0	0	0	0	0	0	0	0
247	1074270472	614270	0	0	0	0	0	0	0	0
248	1076343079	2072607	0	0	0	0	0	0	0	0
249	1076581056	237977	14	9	58	68	10	1	63	42
250	1077706685	1125629	0	1	0	0	0	0	0	5
251	1078165534	458849	0	0	1	0	1	0	0	0
252	1079013554	848020	0	0	0	0	0	0	0	0
253	1079013970	416	0	0	0	0	0	0	0	0
254	1079367620	353650	0	0	0	0	0	0	0	0
255	1079373706	6086	0	0	0	0	0	0	0	0
256	1079523840	150134	0	0	0	0	0	0	0	0
257	1080040957	517117	0	0	1	0	1	0	0	0
258	1081352619	1311662	0	0	0	0	0	0	0	0
259	1082381337	1028718	0	0	0	0	0	0	0	0
260	1083329996	948659	0	0	0	0	0	0	0	0
261	1084282175	952179	0	0	0	0	0	0	0	0
262	1087209682	2927507	0	0	0	0	1	0	0	0
263	1088608494	1398812	2	0	0	0	0	0	6	0
264	1091543735	2935241	0	0	0	0	0	0	0	0
265	1092313928	770193	0	0	0	0	0	0	0	0
266	1092327495	13567	0	0	1	0	0	0	0	0
267	1092653172	325677	0	0	1	0	0	0	0	0
268	1092821656	168484	0	0	0	0	0	0	0	0
269	1095679816	2858160	0	0	0	0	0	0	0	0
270	1096279333	599517	0	0	8	0	0	0	0	0
271	1097844981	1565648	0	0	0	0	0	0	0	0
272	1098084118	239137	3	0	0	0	0	0	17	0
273	1098093482	9364	0	0	0	0	1	0	0	0
274	1101377579	3284097	0	0	0	1	0	0	0	0
275	1101995557	617978	0	0	0	0	0	0	0	0
276	1105980912	3985355	0	0	0	0	1	0	0	0
277	1106150221	169309	1	0	0	0	0	0	3	0
278	1108132296	1982075	0	0	0	0	0	0	0	0
279	1109255856	1123560	4	0	0	0	0	0	17	0
280	1109259698	3842	0	4	0	0	0	0	0	17
281	1111659171	2399473	0	0	0	0	0	0	0	0
282	1112726588	1067417	4	0	0	0	0	0	17	0
283	1112882640	156052	1	0	0	0	0	0	3	0
284	1113230548	347908	0	1	7	1	0	0	0	2
285	1117012050	3781502	0	0	3	0	0	0	0	0
286	1117533509	521459	0	0	0	0	0	0	0	0
287	1118925907	1392398	2	2	3	2	0	0	5	5
288	1122969687	4043780	0	0	1	0	0	0	0	0
289	1126094007	3124320	1	1	0	0	1	0	3	2
290	1128530661	2436654	0	0	2	2	0	0	0	0
291	1129535284	1004623	0	0	2	2	0	0	0	0
292	1129549161	13877	0	0	2	2	0	0	0	0
293	1129645131	95970	0	0	0	0	0	0	0	0
294	1131111078	1465947	1	0	0	0	0	0	9	0
295	1131374568	263490	1	0	0	0	0	0	3	0
296	1131380564	5996	0	1	0	0	1	0	0	3
297	1131990714	610150	0	0	1	1	0	0	0	0
298	1132065986	75272	0	0	1	0	0	0	0	0
299	1132232518	166532	0	0	0	0	0	0	0	0
300	1132327106	94588	0	0	0	0	0	0	0	0
301	1132738908	411802	0	0	0	0	0	0	0	0
302	1134559567	1820659	0	0	0	0	1	0	0	0
303	1134986295	426728	0	0	0	0	0	0	0	0
304	1135171148	184853	0	0	0	0	1	0	0	0
305	1136286037	1114889	0	0	0	0	1	0	0	0
306	1136982592	696555	0	0	3	2	0	0	0	0
307	1137414914	432322	1	0	0	0	0	0	3	0
308	1139568265	2153351	0	0	1	1	0	0	0	0
309	1140094662	526397	2	0	1	1	0	0	13	0
310	1140094764	102	0	0	0	0	1	0	0	0
311	1140536599	441835	0	0	0	0	0	0	0	0
312	1140711555	174956	0	0	2	0	0	0	0	0
313	1140714538	2983	0	0	1	1	0	0	0	0
314	1141660033	945495	0	2	1	3	0	0	0	13
315	1141816770	156737	5	3	3	1	0	0	32	16
316	1141829805	13035	0	0	0	0	0	0	0	0
317	1141919661	89856	0	0	5	1	0	0	0	0
318	1141983832	64171	0	0	0	0	5	0	0	0
319	1141991584	7752	0	0	1	1	8	0	0	0
320	1142953276	961692	0	0	1	0	0	0	0	0
321	1143227301	274025	0	0	0	0	0	0	0	0
322	1146667280	3439979	0	0	0	0	2	0	0	0
323	1146746010	78730	0	0	0	0	0	0	0	0
324	1147107637	361627	0	0	3	0	0	0	0	0
325	1147866593	758956	0	0	0	0	2	0	0	0
326	1149258425	1391832	0	0	0	0	114	0	0	0
327	1149693384	434959	0	0	1	0	0	0	0	0
328	1150902188	1208804	0	0	0	1	114	0	0	0
329	1150972844	70656	0	0	1	0	114	0	0	0
330	1150973407	563	0	0	0	0	0	0	0	0
331	1151308706	335299	0	0	0	0	0	0	0	0
332	1151484054	175348	2	0	0	0	0	0	18	0
333	1151487572	3518	0	0	0	0	0	0	0	0
334	1151491778	4206	0	0	0	0	0	0	0	0
335	1152266163	774385	0	0	0	0	1	0	0	0
336	1156853772	4587609	0	0	2	0	2	0	0	0
337	1157015232	161460	0	0	0	0	0	0	0	0
338	1157356602	341370	0	0	0	0	0	0	0	0
339	1157464015	107413	0	0	0	0	0	0	0	0
340	1158056996	592981	0	0	0	0	0	0	0	0
341	1158070226	13230	0	0	0	0	0	0	0	0
342	1159793189	1722963	0	0	0	0	0	0	0	0
343	1160664762	871573	1	0	0	1	0	0	3	0
344	1161590442	925680	0	0	1	0	0	0	0	0
345	1163160727	1570285	0	0	0	0	0	0	0	0
346	1166452111	3291384	0	0	1	0	0	0	0	0
347	1167918307	1466196	0	0	0	0	1	0	0	0
348	1167918874	567	0	0	0	0	0	0	0	0
349	1168252960	334086	0	0	0	0	1	0	0	0
350	1168360850	107890	0	0	0	0	0	0	0	0
351	1168529527	168677	0	0	0	0	0	0	0	0
352	1172482101	3952574	0	0	0	0	22	0	0	0
353	1172482388	287	0	0	0	0	2	0	0	0
354	1173280675	798287	0	0	1	0	0	0	0	0
355	1173947575	666900	0	0	0	0	1	0	0	0
356	1173948438	863	0	0	0	0	0	0	0	0
357	1173950942	2504	0	0	0	0	1	0	0	0
358	1173951050	108	0	0	0	0	0	0	0	0
359	1173951056	6	0	0	0	0	0	0	0	0
360	1173951206	150	0	0	0	0	0	0	0	0
361	1175515824	1564618	0	0	0	0	1	0	0	0
362	1176967593	1451769	0	0	0	0	0	0	0	0
363	1180605104	3637511	0	0	1	0	0	0	0	0
364	1180955101	349997	0	0	0	1	0	0	0	0
365	1183378856	2423755	0	0	0	0	0	0	0	0
366	1183380183	1327	0	0	0	0	0	0	0	0
367	1183457514	77331	0	0	1	0	0	0	0	0
368	1183633794	176280	0	0	1	0	0	0	0	0
369	1183994980	361186	0	0	0	0	0	0	0	0
370	1184054169	59189	0	0	0	0	0	0	0	0
371	1184337946	283777	0	0	2	0	0	0	0	0
372	1184343976	6030	0	0	2	0	0	0	0	0
373	1184344092	116	0	0	0	2	0	0	0	0
374	1189603162	5259070	0	0	4	0	2	0	0	0
375	1193915361	4312199	0	0	0	0	0	0	0	0
376	1195162562	1247201	0	0	0	0	1	0	0	0
377	1201167647	6005085	0	0	0	0	1	0	0	0
378	1201170461	2814	0	5	1	0	2	0	0	28
379	1201171158	697	0	0	0	0	1	0	0	0
380	1201511282	340124	0	0	0	0	0	0	0	0
381	1210580722	9069440	2	0	2	1	0	0	5	0
382	1211280019	699297	0	2	0	0	0	0	0	5
383	1212773724	1493705	0	0	0	0	0	0	0	0
384	1212781835	8111	1	0	1	0	0	0	4	0
385	1213181011	399176	0	0	0	0	0	0	0	0
386	1213186526	5515	0	0	0	0	0	0	0	0
387	1213193482	6956	0	0	0	0	0	0	0	0
388	1213193859	377	0	0	0	0	0	0	0	0
389	1213199487	5628	0	0	0	0	0	0	0	0
390	1213199540	53	0	0	0	0	0	0	0	0
391	1213345621	146081	0	1	1	0	0	0	0	4
392	1215601184	2255563	0	0	0	0	2	0	0	0
393	1215684454	83270	0	0	0	2	0	0	0	0
394	1215684817	363	0	0	0	0	0	0	0	0
395	1216210469	525652	2	0	0	0	0	0	5	0
396	1216368705	158236	0	0	1	1	0	0	0	0
397	1216384782	16077	0	0	0	0	0	0	0	0
398	1216392354	7572	0	0	2	0	0	0	0	0
399	1216909127	516773	0	0	2	0	0	0	0	0
400	1217064404	155277	0	0	0	0	0	0	0	0
401	1217326801	262397	0	0	0	0	0	0	0	0
402	1217334558	7757	0	0	0	0	0	0	0	0
403	1217618141	283583	0	0	0	0	1	0	0	0
404	1217762307	144166	0	0	0	0	0	0	0	0
405	1225101152	7338845	0	0	2	0	4	0	0	0
406	1225124399	23247	0	0	0	0	0	0	0	0
407	1225143031	18632	0	0	0	2	4	0	0	0
408	1225288803	145772	0	0	2	0	4	0	0	0
409	1225288936	133	0	0	0	0	0	0	0	0
410	1225466502	177566	0	0	0	0	0	0	0	0
411	1231939228	6472726	0	0	6	6	1	0	0	0
412	1236093016	4153788	0	0	1	1	3	0	0	0
413	1236931767	838751	0	0	0	0	0	0	0	0
414	1236931846	79	0	0	0	0	0	0	0	0
415	1241616909	4685063	4	0	0	0	1	0	24	0
416	1242051112	434203	0	0	1	0	0	0	0	0
417	1242830668	779556	0	0	0	0	0	0	0	0
418	1243512591	681923	0	0	0	0	0	0	0	0
419	1243512638	47	0	0	0	0	0	0	0	0
420	1247739839	4227201	0	0	0	0	0	0	0	0
421	1247749579	9740	0	0	0	0	0	0	0	0
422	1248360526	610947	0	0	0	0	0	0	0	0
423	1248962088	601562	0	0	0	0	0	0	0	0
424	1248962312	224	0	0	0	0	0	0	0	0
425	1249292359	330047	0	3	0	0	0	0	0	19
426	1249292574	215	0	0	0	0	0	0	0	0
427	1253522652	4230078	0	0	0	0	0	0	0	0
428	1254899306	1376654	0	0	0	0	0	0	0	0
429	1256035664	1136358	0	0	0	0	1	0	0	0
430	1256647052	611388	0	0	0	0	1	0	0	0
431	1256649741	2689	0	0	0	0	0	0	0	0
432	1260790711	4140970	0	0	0	0	0	0	0	0
433	1260791895	1184	0	0	1	0	0	0	0	0
434	1262945428	2153533	0	0	0	0	1	0	0	0
435	1262946454	1026	0	0	0	0	1	0	0	0
436	1268652439	5705985	0	0	0	0	0	0	0	0
437	1268653480	1041	0	0	0	0	0	0	0	0
438	1268653640	160	0	0	0	0	0	0	0	0
439	1275482069	6828429	0	0	0	0	0	0	0	0
440	1275482194	125	0	0	0	0	1	0	0	0
441	1275482606	412	0	0	0	0	0	0	0	0
442	1275569140	86534	0	0	1	1	0	0	0	0
443	1275570275	1135	0	0	0	0	0	0	0	0
444	1275992493	422218	0	0	0	0	0	0	0	0
445	1282743799	6751306	0	0	0	0	0	0	0	0
446	1282744410	611	1	1	0	0	0	0	3	3
447	1283354953	610543	0	0	0	0	0	0	0	0
448	1283355056	103	0	0	0	0	0	0	0	0
449	1283355642	586	0	0	0	0	0	0	0	0
450	1289470169	6114527	1	0	0	0	0	0	4	0
451	1290616003	1145834	0	0	0	0	0	1	0	0
452	1290616076	73	0	0	0	0	0	0	0	0
453	1290616176	100	0	0	0	0	0	0	0	0
454	1297182856	6566680	0	0	0	0	1	0	0	0
455	1297251372	68516	0	0	0	0	0	0	0	0
456	1297262687	11315	0	0	0	1	0	0	0	0
457	1297852436	589749	0	0	0	0	0	0	0	0
458	1299060276	1207840	0	0	0	0	0	0	0	0
459	1299062249	1973	0	0	0	0	0	0	0	0
460	1299064116	1867	0	0	0	0	0	0	0	0
461	1299065540	1424	0	0	0	0	0	0	0	0
462	1299083142	17602	0	0	0	0	0	0	0	0
463	1299085928	2786	0	0	0	0	0	0	0	0
464	1299508104	422176	0	0	0	0	0	0	0	0
465	1299598240	90136	0	0	0	0	0	0	0	0
466	1299848628	250388	0	0	0	1	0	0	0	0
467	1300131892	283264	0	0	1	0	0	0	0	0
468	1300963135	831243	0	0	0	0	0	0	0	0
469	1300963654	519	0	0	0	0	0	0	0	0
470	1300974326	10672	0	0	0	0	0	0	0	0
471	1301662334	688008	0	0	0	0	0	0	0	0
472	1301662610	276	0	0	0	0	0	0	0	0
473	1304425490	2762880	0	0	0	0	0	0	0	0
474	1304681011	255521	0	0	0	0	0	0	0	0
475	1304681121	110	0	0	0	1	0	0	0	0
476	1304685122	4001	0	0	0	0	0	0	0	0
477	1305287249	602127	0	0	0	0	0	0	0	0
478	1306162357	875108	0	0	0	0	0	0	0	0
479	1309185724	3023367	0	0	0	0	0	0	0	0
480	1309186431	707	0	0	0	0	0	0	0	0
481	1310554686	1368255	5	0	0	0	1	0	27	0
482	1311168174	613488	0	0	1	0	0	0	0	0
483	1312448679	1280505	0	0	0	0	0	0	0	0
484	1312537053	88374	0	0	0	0	0	0	0	0
485	1312975522	438469	0	0	0	0	0	0	0	0
486	1313059186	83664	0	0	0	0	1	0	0	0
487	1313412244	353058	0	0	0	0	0	0	0	0
488	1314010152	597908	0	0	0	0	0	0	0	0
489	1314010681	529	0	0	0	0	0	0	0	0
490	1314879088	868407	0	0	0	0	0	0	0	0
491	1317048722	2169634	0	0	0	0	0	0	0	0
492	1317129206	80484	0	0	0	0	1	0	0	0
493	1317220974	91768	0	6	24	0	0	0	0	30
494	1317377177	156203	1	0	0	0	0	0	8	0
495	1321632376	4255199	0	0	0	0	0	0	0	0
496	1323363652	1731276	0	0	0	0	0	0	0	0
497	1324303578	939926	0	0	0	0	0	0	0	0
498	1324303716	138	0	0	0	0	0	0	0	0
499	1324395896	92180	0	0	0	0	0	0	0	0
500	1324553749	157853	0	0	0	0	0	0	0	0
501	1325585808	1032059	0	0	0	0	6	0	0	0
502	1325848218	262410	0	0	0	0	0	0	0	0
503	1326149522	301304	0	0	0	0	0	0	0	0
504	1330430428	4280906	0	0	0	0	0	0	0	0
505	1330679659	249231	1	0	0	0	2	0	6	0
506	1330686978	7319	0	0	0	0	0	0	0	0
507	1332949372	2262394	0	0	0	0	0	0	0	0
508	1334240451	1291079	0	0	0	0	0	0	0	0
509	1337696614	3456163	0	0	0	0	0	0	0	0
510	1338548383	851769	1	0	0	0	0	0	5	0
511	1338977700	429317	1	1	5	2	1	0	4	5
512	1339077627	99927	0	0	0	0	0	0	0	0
513	1339154049	76422	0	0	0	0	0	0	0	0
514	1339663522	509473	0	0	1	0	0	0	0	0
515	1340642120	978598	0	0	0	0	0	0	0	0
516	1341480577	838457	0	0	0	0	0	0	0	0
517	1344506938	3026361	0	0	0	0	0	0	0	0
518	1344507033	95	0	0	0	0	0	0	0	0
519	1351169612	6662579	0	0	0	0	0	0	0	0
520	1351510749	341137	0	0	2	1	0	1	0	0
521	1351515509	4760	0	0	0	0	7	0	0	0
522	1352108367	592858	0	0	0	0	0	0	0	0
523	1352114754	6387	0	0	1	0	0	0	0	0
524	1352127812	13058	0	0	0	0	0	0	0	0
525	1358336782	6208970	0	0	1	0	0	0	0	0
526	1359736223	1399441	0	0	0	0	1	0	0	0
527	1359737080	857	0	0	0	1	0	0	0	0
528	1359980809	243729	0	0	0	0	0	0	0	0





0 0939579864.sql 5 0943366406.sql
6 0943366406.sql 6 0947177076.sql
7 0947177076.sql 20 0948376743.sql
21 0948376743.sql 21 0948378800.sql
22 0948378800.sql 42 0960292008.sql
